concessionaria;identificador;rodovia;uf;km_m;municipio;tipo_de_pista;latitude;longitude;data_de_passagem;sentido_da_passagem;faixa_da_passagem;faixa_de_velocidade;tipo_de_veiculo;volume_total
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"10/06/2022";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";163
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"10/06/2022";"Crescente";1;"51 - 80 KM/h";"Moto";736
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"10/06/2022";"Crescente";1;"51 - 80 KM/h";"Não Identificado";118
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"10/06/2022";"Crescente";1;"51 - 80 KM/h";"Veículo leve";9650
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"10/06/2022";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";501
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"10/06/2022";"Crescente";1;"81 - 100 KM/h";"Moto";761
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"10/06/2022";"Crescente";1;"81 - 100 KM/h";"Não Identificado";21
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"10/06/2022";"Crescente";1;"81 - 100 KM/h";"Veículo leve";5538
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"10/06/2022";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";104
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"10/06/2022";"Crescente";1;"<= 20 KM/h";"Moto";9317
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"10/06/2022";"Crescente";1;"<= 20 KM/h";"Não Identificado";5637
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"10/06/2022";"Crescente";1;"<= 20 KM/h";"Veículo leve";280
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"10/06/2022";"Crescente";1;"<= 20 KM/h";"Veículo pesado";25
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"10/06/2022";"Crescente";1;"> 160 KM/h";"Moto";22
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"10/06/2022";"Crescente";1;"> 160 KM/h";"Não Identificado";9
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"10/06/2022";"Crescente";1;"> 160 KM/h";"Veículo leve";199
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"10/06/2022";"Crescente";1;"> 160 KM/h";"Veículo pesado";105
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"101 - 120 KM/h";"Moto";149
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"101 - 120 KM/h";"Não Identificado";7
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"101 - 120 KM/h";"Veículo leve";695
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";38
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"121 - 140 KM/h";"Moto";30
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"121 - 140 KM/h";"Não Identificado";13
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"121 - 140 KM/h";"Veículo leve";129
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";21
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"141 - 160 KM/h";"Moto";13
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"141 - 160 KM/h";"Não Identificado";5
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"141 - 160 KM/h";"Veículo leve";95
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"141 - 160 KM/h";"Veículo pesado";14
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"21 - 50 KM/h";"Moto";1866
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"21 - 50 KM/h";"Não Identificado";756
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"21 - 50 KM/h";"Veículo leve";390
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";88
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"51 - 80 KM/h";"Moto";516
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"51 - 80 KM/h";"Não Identificado";91
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"51 - 80 KM/h";"Veículo leve";6324
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";282
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"81 - 100 KM/h";"Moto";497
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"81 - 100 KM/h";"Não Identificado";11
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"81 - 100 KM/h";"Veículo leve";5756
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";84
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"<= 20 KM/h";"Moto";9373
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"<= 20 KM/h";"Não Identificado";4610
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"<= 20 KM/h";"Veículo leve";205
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"<= 20 KM/h";"Veículo pesado";14
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"> 160 KM/h";"Moto";22
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"> 160 KM/h";"Não Identificado";5
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"> 160 KM/h";"Veículo leve";162
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"11/06/2022";"Crescente";1;"> 160 KM/h";"Veículo pesado";71
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"101 - 120 KM/h";"Moto";115
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"101 - 120 KM/h";"Não Identificado";5
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"101 - 120 KM/h";"Veículo leve";764
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";17
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"121 - 140 KM/h";"Moto";33
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"121 - 140 KM/h";"Não Identificado";8
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"121 - 140 KM/h";"Veículo leve";97
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";9
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"141 - 160 KM/h";"Moto";5
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"141 - 160 KM/h";"Não Identificado";1
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"141 - 160 KM/h";"Veículo leve";59
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"141 - 160 KM/h";"Veículo pesado";7
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"21 - 50 KM/h";"Moto";964
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"21 - 50 KM/h";"Não Identificado";434
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"21 - 50 KM/h";"Veículo leve";171
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";44
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"51 - 80 KM/h";"Moto";299
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"51 - 80 KM/h";"Não Identificado";76
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"51 - 80 KM/h";"Veículo leve";2995
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";125
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"81 - 100 KM/h";"Moto";289
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"81 - 100 KM/h";"Não Identificado";11
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"81 - 100 KM/h";"Veículo leve";4316
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";38
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"<= 20 KM/h";"Moto";6971
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"<= 20 KM/h";"Não Identificado";3302
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"<= 20 KM/h";"Veículo leve";90
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"<= 20 KM/h";"Veículo pesado";16
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"> 160 KM/h";"Moto";14
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"> 160 KM/h";"Não Identificado";3
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"> 160 KM/h";"Veículo leve";86
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"12/06/2022";"Crescente";1;"> 160 KM/h";"Veículo pesado";36
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"101 - 120 KM/h";"Moto";124
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"101 - 120 KM/h";"Não Identificado";6
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"101 - 120 KM/h";"Veículo leve";519
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";50
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"121 - 140 KM/h";"Moto";28
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"121 - 140 KM/h";"Não Identificado";11
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"121 - 140 KM/h";"Veículo leve";115
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";20
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"141 - 160 KM/h";"Moto";7
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"141 - 160 KM/h";"Não Identificado";2
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"141 - 160 KM/h";"Veículo leve";93
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"141 - 160 KM/h";"Veículo pesado";33
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"21 - 50 KM/h";"Moto";1686
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"21 - 50 KM/h";"Não Identificado";801
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"21 - 50 KM/h";"Veículo leve";621
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";126
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"51 - 80 KM/h";"Moto";600
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"51 - 80 KM/h";"Não Identificado";98
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"51 - 80 KM/h";"Veículo leve";8323
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";412
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"81 - 100 KM/h";"Moto";669
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"81 - 100 KM/h";"Não Identificado";17
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"81 - 100 KM/h";"Veículo leve";5341
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";83
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"<= 20 KM/h";"Moto";8356
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"<= 20 KM/h";"Não Identificado";5174
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"<= 20 KM/h";"Veículo leve";259
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"<= 20 KM/h";"Veículo pesado";16
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"> 160 KM/h";"Moto";19
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"> 160 KM/h";"Não Identificado";3
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"> 160 KM/h";"Veículo leve";157
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"13/06/2022";"Crescente";1;"> 160 KM/h";"Veículo pesado";88
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"101 - 120 KM/h";"Moto";135
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"101 - 120 KM/h";"Não Identificado";6
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"101 - 120 KM/h";"Veículo leve";539
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";47
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"121 - 140 KM/h";"Moto";26
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"121 - 140 KM/h";"Não Identificado";6
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"121 - 140 KM/h";"Veículo leve";109
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";38
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"141 - 160 KM/h";"Moto";13
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"141 - 160 KM/h";"Não Identificado";6
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"141 - 160 KM/h";"Veículo leve";89
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"141 - 160 KM/h";"Veículo pesado";24
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"21 - 50 KM/h";"Moto";1551
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"21 - 50 KM/h";"Não Identificado";748
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"21 - 50 KM/h";"Veículo leve";837
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";155
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"51 - 80 KM/h";"Moto";646
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"51 - 80 KM/h";"Não Identificado";92
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"51 - 80 KM/h";"Veículo leve";8058
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";513
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"81 - 100 KM/h";"Moto";631
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"81 - 100 KM/h";"Não Identificado";22
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"81 - 100 KM/h";"Veículo leve";5224
"AUTOPISTA FERNÃO DIAS";"SAT04-02";"BR-381";"MG";491.382;"Betim";"Principal";-19.959866;-44.154548;"14/06/2022";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";93
