concessionaria;identificador;rodovia;uf;km_m;municipio;tipo_de_pista;latitude;longitude;data_de_passagem;sentido_da_passagem;faixa_da_passagem;faixa_de_velocidade;tipo_de_veiculo;volume_total
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"07/08/2022";"Crescente";1;"<= 20 KM/h";"Moto";19
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"07/08/2022";"Crescente";1;"<= 20 KM/h";"Veículo leve";69
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"07/08/2022";"Crescente";1;"<= 20 KM/h";"Veículo pesado";2
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"07/08/2022";"Crescente";1;"> 160 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"08/08/2022";"Crescente";1;"101 - 120 KM/h";"Moto";25
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"08/08/2022";"Crescente";1;"101 - 120 KM/h";"Veículo leve";740
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"08/08/2022";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";69
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"08/08/2022";"Crescente";1;"121 - 140 KM/h";"Moto";5
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"08/08/2022";"Crescente";1;"121 - 140 KM/h";"Veículo leve";97
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"08/08/2022";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"08/08/2022";"Crescente";1;"141 - 160 KM/h";"Veículo leve";6
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"08/08/2022";"Crescente";1;"21 - 50 KM/h";"Veículo leve";10
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"08/08/2022";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";5
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"08/08/2022";"Crescente";1;"51 - 80 KM/h";"Moto";22
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"08/08/2022";"Crescente";1;"51 - 80 KM/h";"Veículo leve";967
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"08/08/2022";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";882
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"08/08/2022";"Crescente";1;"81 - 100 KM/h";"Moto";42
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"08/08/2022";"Crescente";1;"81 - 100 KM/h";"Veículo leve";1976
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"08/08/2022";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";1016
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"08/08/2022";"Crescente";1;"<= 20 KM/h";"Moto";11
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"08/08/2022";"Crescente";1;"<= 20 KM/h";"Veículo leve";109
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"08/08/2022";"Crescente";1;"> 160 KM/h";"Veículo pesado";2
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"101 - 120 KM/h";"Moto";14
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"101 - 120 KM/h";"Veículo leve";367
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";58
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"121 - 140 KM/h";"Moto";4
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"121 - 140 KM/h";"Veículo leve";40
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";9
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"141 - 160 KM/h";"Veículo leve";2
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"141 - 160 KM/h";"Veículo pesado";2
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"21 - 50 KM/h";"Moto";1
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"21 - 50 KM/h";"Veículo leve";9
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";9
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"51 - 80 KM/h";"Moto";35
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"51 - 80 KM/h";"Veículo leve";1284
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";1938
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"81 - 100 KM/h";"Moto";48
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"81 - 100 KM/h";"Veículo leve";1717
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";1426
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"<= 20 KM/h";"Moto";7
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"<= 20 KM/h";"Veículo leve";15
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"09/08/2022";"Crescente";1;"> 160 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"101 - 120 KM/h";"Moto";11
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"101 - 120 KM/h";"Veículo leve";499
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";67
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"121 - 140 KM/h";"Moto";4
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"121 - 140 KM/h";"Veículo leve";52
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";7
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"141 - 160 KM/h";"Veículo leve";4
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"141 - 160 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"21 - 50 KM/h";"Moto";2
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"21 - 50 KM/h";"Veículo leve";8
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";5
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"51 - 80 KM/h";"Moto";29
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"51 - 80 KM/h";"Veículo leve";1227
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";2095
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"81 - 100 KM/h";"Moto";38
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"81 - 100 KM/h";"Veículo leve";1929
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";1678
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"<= 20 KM/h";"Moto";9
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"<= 20 KM/h";"Veículo leve";38
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"10/08/2022";"Crescente";1;"> 160 KM/h";"Veículo leve";1
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"101 - 120 KM/h";"Moto";24
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"101 - 120 KM/h";"Veículo leve";797
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";121
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"121 - 140 KM/h";"Moto";6
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"121 - 140 KM/h";"Veículo leve";135
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";9
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"141 - 160 KM/h";"Veículo leve";11
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"141 - 160 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"21 - 50 KM/h";"Moto";1
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"21 - 50 KM/h";"Veículo leve";5
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";4
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"51 - 80 KM/h";"Moto";15
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"51 - 80 KM/h";"Veículo leve";1105
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";1628
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"81 - 100 KM/h";"Moto";57
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"81 - 100 KM/h";"Veículo leve";2184
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";1927
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"<= 20 KM/h";"Moto";37
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"<= 20 KM/h";"Veículo leve";70
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"<= 20 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"11/08/2022";"Crescente";1;"> 160 KM/h";"Veículo pesado";5
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"101 - 120 KM/h";"Moto";33
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"101 - 120 KM/h";"Veículo leve";1098
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";131
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"121 - 140 KM/h";"Moto";11
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"121 - 140 KM/h";"Veículo leve";156
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";8
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"141 - 160 KM/h";"Moto";3
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"141 - 160 KM/h";"Veículo leve";15
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"141 - 160 KM/h";"Veículo pesado";2
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"21 - 50 KM/h";"Moto";3
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"21 - 50 KM/h";"Veículo leve";10
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";7
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"51 - 80 KM/h";"Moto";22
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"51 - 80 KM/h";"Veículo leve";1030
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";1540
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"81 - 100 KM/h";"Moto";60
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"81 - 100 KM/h";"Veículo leve";2624
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";1803
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"<= 20 KM/h";"Moto";52
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"<= 20 KM/h";"Veículo leve";308
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"<= 20 KM/h";"Veículo pesado";2
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"> 160 KM/h";"Veículo leve";1
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"12/08/2022";"Crescente";1;"> 160 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"101 - 120 KM/h";"Moto";44
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"101 - 120 KM/h";"Veículo leve";923
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";111
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"121 - 140 KM/h";"Moto";17
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"121 - 140 KM/h";"Veículo leve";126
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";8
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"141 - 160 KM/h";"Moto";3
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"141 - 160 KM/h";"Veículo leve";3
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"141 - 160 KM/h";"Veículo pesado";2
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"21 - 50 KM/h";"Moto";3
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"21 - 50 KM/h";"Veículo leve";11
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";6
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"51 - 80 KM/h";"Moto";24
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"51 - 80 KM/h";"Veículo leve";850
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";1255
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"81 - 100 KM/h";"Moto";72
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"81 - 100 KM/h";"Veículo leve";2119
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";1876
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"<= 20 KM/h";"Moto";15
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"<= 20 KM/h";"Veículo leve";39
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"<= 20 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"> 160 KM/h";"Moto";1
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"> 160 KM/h";"Veículo leve";2
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"13/08/2022";"Crescente";1;"> 160 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"14/08/2022";"Crescente";1;"101 - 120 KM/h";"Moto";33
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"14/08/2022";"Crescente";1;"101 - 120 KM/h";"Veículo leve";1049
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"14/08/2022";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";35
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"14/08/2022";"Crescente";1;"121 - 140 KM/h";"Moto";13
"AUTOPISTA REGIS BITTENCOURT";"SAT03";"BR-116";"SP";500.420;"Cajati";"Principal";-24.779810;-48.189229;"14/08/2022";"Crescente";1;"121 - 140 KM/h";"Veículo leve";167
